timestamps,TP9,AF7,AF8,TP10,Right AUX
1688548437.369,-30.273,-27.344,-141.602,-12.207,0.000
1688548437.373,-32.227,-32.227,-148.438,-20.996,0.000
1688548437.377,-38.086,-25.391,-151.855,-21.484,0.000
1688548437.380,-34.668,-22.461,-147.461,-11.230,0.000
1688548437.384,-25.391,-30.762,-148.438,-8.789,0.000
1688548437.388,-20.996,-30.273,-142.090,-9.277,0.000
1688548437.392,-24.414,-31.738,-133.789,-15.137,0.000
1688548437.396,-13.184,-25.879,-116.699,-8.301,0.000
1688548437.400,-7.812,-17.578,-107.422,-1.465,0.000
1688548437.404,-18.066,-20.996,-122.070,-11.230,0.000
1688548437.408,-22.949,-27.832,-116.699,-20.020,0.000
1688548437.412,-20.508,-29.785,-109.863,-20.020,0.000
1688548437.416,-4.883,-31.250,-108.887,-4.395,0.000
1688548437.419,6.836,-47.852,-89.844,19.043,0.000
1688548437.423,-6.348,-50.293,-62.500,10.742,0.000
1688548437.427,-38.086,-40.039,-44.922,-31.250,0.000
1688548437.431,-54.199,-47.363,-44.434,-57.129,0.000
1688548437.435,-37.598,-50.781,-43.457,-37.109,0.000
1688548437.439,-21.973,-39.062,-18.555,-20.508,0.000
1688548437.443,-47.852,-45.410,0.488,-55.664,0.000
1688548437.447,-78.613,-62.012,-19.043,-83.008,0.000
1688548437.451,-71.777,-64.941,-14.648,-74.219,0.000
1688548437.455,-72.266,-69.336,-6.348,-85.449,0.000
1688548437.459,-74.707,-67.383,-23.926,-89.844,0.000
1688548437.462,-66.895,-80.078,-41.992,-74.707,0.000
1688548437.466,-77.637,-91.309,-49.316,-76.660,0.000
1688548437.470,-83.496,-89.844,-43.945,-79.590,0.000
1688548437.474,-64.941,-85.938,-36.621,-67.383,0.000
1688548437.478,-63.477,-84.961,-33.203,-53.223,0.000
1688548437.482,-62.988,-80.078,-25.879,-48.340,0.000
1688548437.486,-50.293,-69.824,-35.156,-46.387,0.000
1688548437.490,-55.176,-78.613,-67.871,-54.199,0.000
1688548437.494,-60.547,-86.426,-98.633,-63.965,0.000
1688548437.498,-54.199,-85.449,-107.422,-61.523,0.000
1688548437.502,-50.293,-73.242,-108.887,-54.199,0.000
1688548437.505,-49.805,-67.871,-123.535,-52.734,0.000
1688548437.509,-58.105,-67.383,-125.000,-62.012,0.000
1688548437.513,-56.641,-65.430,-124.512,-68.848,0.000
1688548437.517,-42.480,-58.105,-126.953,-46.875,0.000
1688548437.521,-37.109,-44.922,-127.441,-33.691,0.000
1688548437.525,-42.969,-47.852,-138.672,-52.246,0.000
1688548437.529,-45.898,-57.617,-141.602,-57.129,0.000
1688548437.533,-41.992,-58.594,-136.719,-47.363,0.000
1688548437.537,-42.480,-68.359,-148.926,-44.434,0.000
1688548437.541,-44.922,-76.172,-155.762,-40.039,0.000
1688548437.544,-47.363,-76.172,-133.301,-50.781,0.000
1688548437.548,-45.410,-68.848,-138.672,-58.594,0.000
1688548437.552,-42.969,-56.641,-154.785,-52.734,0.000
1688548437.556,-37.598,-61.523,-146.973,-45.898,0.000
1688548437.560,-32.227,-60.547,-138.672,-38.086,0.000
1688548437.564,-33.203,-57.129,-143.066,-46.875,0.000
1688548437.568,-27.832,-59.082,-136.719,-50.293,0.000
1688548437.572,-28.320,-54.688,-131.348,-40.527,0.000
1688548437.576,-29.785,-49.805,-141.113,-30.762,0.000
1688548437.580,-25.391,-41.016,-134.277,-24.902,0.000
1688548437.584,-28.809,-33.691,-135.254,-33.203,0.000
1688548437.587,-33.691,-31.738,-135.254,-39.551,0.000
1688548437.591,-36.621,-27.832,-132.324,-40.527,0.000
1688548437.595,-32.715,-32.227,-138.184,-41.992,0.000
1688548437.599,-17.578,-31.250,-130.371,-17.578,0.000
1688548437.603,-14.648,-20.020,-113.770,-11.719,0.000
1688548437.607,-25.391,-17.578,-119.141,-34.668,0.000
1688548437.611,-30.273,-14.648,-130.371,-33.691,0.000
1688548437.615,-28.809,-12.207,-131.348,-25.879,0.000
1688548437.619,-28.809,-18.066,-125.488,-24.902,0.000
1688548437.623,-31.738,-24.902,-138.184,-35.645,0.000
1688548437.626,-38.086,-38.086,-160.645,-43.945,0.000
1688548437.630,-50.781,-56.152,-165.527,-53.711,0.000
1688548437.634,-58.105,-63.477,-163.574,-56.152,0.000
1688548437.638,-41.992,-64.453,-145.508,-40.039,0.000
1688548437.642,-46.875,-62.012,-141.113,-49.316,0.000
1688548437.646,-75.684,-52.246,-151.367,-79.102,0.000
1688548437.650,-73.730,-41.016,-149.902,-79.102,0.000
1688548437.654,-43.457,-21.484,-164.062,-49.316,0.000
1688548437.658,-38.086,-20.020,-179.688,-46.875,0.000
1688548437.662,-38.574,-23.438,-184.570,-42.969,0.000
1688548437.666,-32.227,-13.184,-172.363,-33.691,0.000
1688548437.669,-43.945,-17.090,-148.438,-51.270,0.000
1688548437.673,-47.852,-20.508,-137.207,-41.504,0.000
1688548437.677,-35.645,-24.902,-125.000,-29.785,0.000
1688548437.681,-27.832,-28.320,-119.141,-41.504,0.000
1688548437.685,-31.250,-31.738,-127.930,-44.922,0.000
1688548437.689,-33.691,-44.922,-135.254,-43.945,0.000
1688548437.693,-28.809,-33.203,-124.023,-38.086,0.000
1688548437.697,-21.484,-21.973,-130.371,-31.250,0.000
1688548437.701,-17.578,-34.180,-149.414,-29.297,0.000
1688548437.705,-26.367,-40.039,-154.785,-38.574,0.000
1688548437.709,-30.273,-34.668,-155.762,-45.410,0.000
1688548437.712,-26.367,-25.879,-165.527,-46.875,0.000
1688548437.716,-22.461,-21.973,-188.477,-37.598,0.000
1688548437.720,-19.043,-17.578,-205.566,-27.344,0.000
1688548437.724,-25.879,-13.184,-196.289,-37.598,0.000
1688548437.728,-34.180,-17.090,-190.430,-42.969,0.000
1688548437.732,-36.621,-16.113,-210.449,-34.180,0.000
1688548437.736,-26.367,-7.324,-213.379,-26.367,0.000
1688548437.740,-10.742,-5.371,-188.477,-14.648,0.000
1688548437.744,-18.066,-18.066,-188.965,-13.184,0.000
1688548437.748,-38.086,-29.785,-190.918,-26.367,0.000
1688548437.752,-31.738,-21.973,-164.062,-25.391,0.000
1688548437.755,-19.043,-10.742,-123.535,-19.043,0.000
1688548437.759,-19.531,-8.789,-99.609,-7.324,0.000
1688548437.763,-22.949,-18.066,-104.492,-9.277,0.000
1688548437.767,-33.203,-27.832,-117.676,-28.320,0.000
1688548437.771,-39.062,-24.902,-121.094,-36.621,0.000
1688548437.775,-32.227,-21.484,-121.094,-21.973,0.000
1688548437.779,-28.809,-24.414,-126.953,-11.719,0.000
1688548437.783,-18.066,-23.926,-127.441,-19.043,0.000
1688548437.787,-1.953,-20.996,-125.000,-10.254,0.000
1688548437.791,-31.738,-25.391,-123.535,-28.320,0.000
1688548437.794,-68.848,-28.809,-116.699,-65.430,0.000
1688548437.798,-61.523,-23.438,-111.816,-57.617,0.000
1688548437.802,-42.480,-15.625,-104.492,-39.551,0.000
1688548437.806,-62.988,-23.438,-112.793,-60.547,0.000
1688548437.810,-92.773,-41.016,-124.512,-86.426,0.000
1688548437.814,-104.492,-43.457,-131.836,-86.914,0.000
1688548437.818,-84.961,-37.109,-126.465,-69.336,0.000
1688548437.822,-76.172,-34.668,-123.535,-73.242,0.000
1688548437.826,-106.934,-41.504,-125.000,-104.004,0.000
1688548437.830,-102.051,-45.410,-111.816,-93.750,0.000
1688548437.834,-87.402,-45.410,-109.375,-78.613,0.000
1688548437.837,-86.426,-53.711,-103.516,-71.289,0.000
1688548437.841,-88.379,-48.828,-97.656,-68.848,0.000
1688548437.845,-83.008,-37.598,-98.145,-73.730,0.000
1688548437.849,-76.660,-36.133,-125.000,-64.941,0.000
1688548437.853,-71.289,-38.574,-164.551,-58.105,0.000
1688548437.857,-69.336,-38.574,-179.199,-51.270,0.000
1688548437.861,-62.988,-44.922,-197.266,-41.992,0.000
1688548437.865,-57.129,-52.734,-225.098,-42.480,0.000
1688548437.869,-56.641,-50.293,-238.281,-45.898,0.000
1688548437.873,-52.246,-34.180,-225.098,-37.109,0.000
1688548437.876,-44.434,-37.109,-227.051,-32.227,0.000
1688548437.880,-34.180,-53.223,-250.977,-30.762,0.000
1688548437.884,-40.527,-60.547,-253.418,-39.062,0.000
1688548437.888,-51.270,-72.266,-253.418,-46.875,0.000
1688548437.892,-47.852,-79.590,-271.484,-48.340,0.000
1688548437.896,-47.363,-85.938,-277.344,-40.039,0.000
1688548437.900,-46.387,-76.172,-269.043,-32.227,0.000
1688548437.904,-37.598,-61.523,-260.254,-37.598,0.000
1688548437.908,-34.668,-56.641,-250.488,-38.574,0.000
1688548437.912,-37.598,-51.270,-238.770,-32.227,0.000
1688548437.916,-42.969,-62.500,-229.492,-30.273,0.000
1688548437.919,-32.227,-68.359,-220.703,-29.297,0.000
1688548437.923,-27.344,-71.777,-227.051,-28.320,0.000
1688548437.927,-37.109,-70.312,-222.656,-40.039,0.000
1688548437.931,-40.039,-60.059,-192.871,-31.738,0.000
1688548437.935,-26.367,-52.246,-172.852,-25.391,0.000
1688548437.939,-16.602,-46.875,-186.035,-28.809,0.000
1688548437.943,-22.461,-45.410,-187.988,-20.996,0.000
1688548437.947,-29.785,-47.852,-173.340,-21.484,0.000
1688548437.951,-27.344,-49.805,-164.062,-22.949,0.000
1688548437.955,-31.738,-45.898,-166.016,-22.949,0.000
1688548437.959,-34.180,-43.457,-158.691,-21.484,0.000
1688548437.962,-30.762,-39.062,-143.066,-31.250,0.000
1688548437.966,-44.922,-43.457,-146.973,-41.016,0.000
1688548437.970,-57.129,-55.664,-152.832,-51.758,0.000
1688548437.974,-58.594,-67.871,-151.367,-59.570,0.000
1688548437.978,-60.547,-70.801,-131.348,-52.734,0.000
1688548437.982,-63.477,-70.801,-126.953,-55.664,0.000
1688548437.986,-70.801,-80.566,-151.367,-71.289,0.000
1688548437.990,-79.590,-78.125,-150.879,-83.496,0.000
1688548437.994,-58.105,-60.059,-131.348,-67.871,0.000
1688548437.998,-35.156,-49.316,-121.094,-42.480,0.000
1688548438.001,-51.758,-51.270,-122.070,-39.062,0.000
1688548438.005,-72.266,-56.152,-118.164,-64.453,0.000
1688548438.009,-74.219,-62.500,-111.816,-80.566,0.000
1688548438.013,-71.289,-67.871,-126.465,-70.312,0.000
1688548438.017,-66.406,-65.918,-130.859,-63.477,0.000
1688548438.021,-71.289,-66.406,-126.465,-70.312,0.000
1688548438.025,-73.242,-70.312,-136.719,-65.430,0.000
1688548438.029,-77.637,-70.801,-158.203,-75.195,0.000
1688548438.033,-87.402,-73.242,-174.316,-87.891,0.000
1688548438.037,-69.824,-76.660,-172.363,-75.684,0.000
1688548438.041,-62.500,-75.195,-167.969,-69.336,0.000
1688548438.044,-69.336,-70.312,-166.016,-66.406,0.000
1688548438.048,-69.824,-76.660,-166.992,-67.871,0.000
1688548438.052,-70.312,-81.543,-166.992,-66.895,0.000
1688548438.056,-70.312,-74.707,-174.316,-62.500,0.000
1688548438.060,-64.941,-74.707,-186.035,-66.895,0.000
1688548438.064,-64.941,-78.613,-197.754,-62.988,0.000
1688548438.068,-69.824,-79.102,-209.473,-61.523,0.000
1688548438.072,-69.336,-78.613,-226.562,-72.754,0.000
1688548438.076,-70.312,-79.590,-245.117,-68.359,0.000
1688548438.080,-66.895,-81.543,-250.000,-62.012,0.000
1688548438.084,-68.359,-82.520,-248.047,-67.383,0.000
1688548438.087,-69.824,-75.195,-248.047,-63.477,0.000
1688548438.091,-60.059,-71.777,-213.867,-61.523,0.000
1688548438.095,-56.152,-75.195,-187.012,-51.758,0.000
1688548438.099,-59.570,-87.891,-189.941,-53.223,0.000
1688548438.103,-55.664,-95.215,-195.312,-60.059,0.000
1688548438.107,-62.988,-106.445,-217.285,-55.664,0.000
1688548438.111,-72.754,-119.629,-221.680,-53.711,0.000
1688548438.115,-69.824,-114.258,-207.520,-59.082,0.000
1688548438.119,-59.570,-114.258,-209.473,-49.316,0.000
1688548438.123,-57.617,-117.676,-210.938,-36.621,0.000
1688548438.127,-62.500,-113.770,-207.520,-50.781,0.000
1688548438.130,-63.477,-112.305,-205.566,-59.570,0.000
1688548438.134,-55.176,-108.398,-210.449,-60.547,0.000
1688548438.138,-45.898,-102.051,-212.402,-57.129,0.000
1688548438.142,-43.457,-95.703,-194.336,-38.086,0.000
1688548438.146,-46.875,-85.938,-183.594,-41.016,0.000
1688548438.150,-58.105,-83.496,-183.594,-55.176,0.000
1688548438.154,-55.664,-78.125,-178.223,-48.340,0.000
1688548438.158,-56.641,-78.125,-173.340,-46.875,0.000
1688548438.162,-56.152,-95.215,-172.363,-58.105,0.000
1688548438.166,-65.430,-93.262,-173.828,-64.453,0.000
1688548438.169,-71.777,-78.613,-174.316,-65.430,0.000
1688548438.173,-62.988,-77.637,-156.738,-61.035,0.000
1688548438.177,-64.453,-75.195,-130.371,-68.359,0.000
1688548438.181,-66.895,-67.383,-113.770,-71.777,0.000
1688548438.185,-69.824,-59.570,-96.680,-71.289,0.000
1688548438.189,-75.684,-62.012,-95.215,-81.055,0.000
1688548438.193,-74.707,-69.336,-97.656,-84.961,0.000
1688548438.197,-71.777,-70.312,-104.004,-73.730,0.000
1688548438.201,-69.824,-69.336,-95.215,-64.453,0.000
1688548438.205,-65.918,-63.477,-68.359,-64.941,0.000
1688548438.209,-69.824,-62.012,-63.965,-63.965,0.000
1688548438.212,-68.848,-84.473,-58.594,-59.082,0.000
1688548438.216,-72.266,-89.844,-50.293,-60.059,0.000
1688548438.220,-75.195,-82.520,-43.945,-74.707,0.000
1688548438.224,-70.312,-88.379,-48.340,-75.684,0.000
1688548438.228,-68.848,-83.496,-56.152,-73.730,0.000
1688548438.232,-64.453,-68.359,-46.387,-74.707,0.000
1688548438.236,-48.828,-60.059,-39.551,-68.359,0.000
1688548438.240,-49.316,-60.547,-40.039,-61.523,0.000
1688548438.244,-61.035,-60.547,-44.434,-52.246,0.000
1688548438.248,-44.922,-49.805,-41.992,-44.922,0.000
1688548438.251,-40.039,-47.852,-38.086,-44.434,0.000
1688548438.255,-42.480,-57.617,-50.781,-34.668,0.000
1688548438.259,-40.527,-61.523,-54.688,-28.809,0.000
1688548438.263,-49.805,-63.477,-46.387,-41.504,0.000
1688548438.267,-61.035,-62.988,-53.711,-59.082,0.000
1688548438.271,-62.012,-62.500,-56.641,-66.895,0.000
1688548438.275,-52.246,-60.059,-44.434,-55.176,0.000
1688548438.279,-50.781,-57.129,-40.039,-45.410,0.000
1688548438.283,-55.664,-48.828,-23.926,-50.293,0.000
1688548438.287,-55.664,-46.387,-19.531,-46.875,0.000
1688548438.291,-52.734,-41.504,-41.992,-43.457,0.000
1688548438.294,-51.758,-36.133,-50.781,-49.316,0.000
1688548438.298,-46.875,-38.086,-62.012,-50.781,0.000
1688548438.302,-51.758,-43.945,-83.008,-50.293,0.000
1688548438.306,-62.500,-53.711,-98.633,-51.758,0.000
1688548438.310,-67.871,-53.711,-103.516,-58.594,0.000
1688548438.314,-62.012,-52.734,-104.980,-60.059,0.000
1688548438.318,-55.664,-52.246,-114.258,-55.176,0.000
1688548438.322,-54.199,-55.176,-118.164,-54.688,0.000
1688548438.326,-47.852,-57.617,-120.117,-52.734,0.000
1688548438.330,-57.129,-53.223,-125.977,-53.711,0.000
1688548438.334,-63.477,-45.410,-138.672,-51.270,0.000
1688548438.337,-49.316,-40.039,-126.465,-49.805,0.000
1688548438.341,-41.504,-33.203,-100.098,-42.969,0.000
1688548438.345,-51.758,-26.367,-103.027,-44.434,0.000
1688548438.349,-42.480,-31.250,-93.262,-30.762,0.000
1688548438.353,-26.855,-25.391,-66.895,-26.367,0.000
1688548438.357,-40.039,-13.672,-62.012,-57.617,0.000
1688548438.361,-35.156,-14.160,-62.988,-62.988,0.000
1688548438.365,-26.367,-16.602,-62.988,-58.594,0.000
1688548438.369,-25.879,-7.812,-65.430,-57.617,0.000
1688548438.373,-24.414,-1.465,-74.707,-56.152,0.000
1688548438.376,-46.387,4.883,-95.703,-74.219,0.000
1688548438.380,-60.547,12.207,-87.891,-73.242,0.000
1688548438.384,-55.664,17.578,-72.754,-62.500,0.000
1688548438.388,-58.105,20.020,-89.355,-66.895,0.000
1688548438.392,-71.777,6.836,-107.422,-79.590,0.000
1688548438.396,-61.523,3.418,-98.633,-79.102,0.000
1688548438.400,-50.781,1.953,-82.520,-70.801,0.000
1688548438.404,-62.012,5.859,-88.379,-68.359,0.000
1688548438.408,-56.641,17.578,-99.121,-65.918,0.000
1688548438.412,-57.129,4.883,-108.887,-74.707,0.000
1688548438.416,-61.035,-12.207,-126.465,-74.707,0.000
1688548438.419,-51.270,-13.672,-125.488,-62.012,0.000
1688548438.423,-52.734,-12.207,-117.188,-55.176,0.000
1688548438.427,-54.688,-6.348,-104.980,-56.641,0.000
1688548438.431,-41.016,8.789,-87.891,-64.941,0.000
1688548438.435,-42.480,8.301,-85.938,-61.523,0.000
1688548438.439,-49.805,-0.488,-66.406,-42.969,0.000
1688548438.443,-47.363,-4.883,-24.414,-34.668,0.000
1688548438.447,-41.992,-6.836,1.953,-41.016,0.000
1688548438.451,-38.574,-18.555,8.301,-43.457,0.000
1688548438.455,-44.434,-36.621,11.719,-45.410,0.000
1688548438.459,-45.898,-42.480,21.973,-45.898,0.000
1688548438.462,-40.527,-35.156,24.902,-37.109,0.000
1688548438.466,-38.086,-39.551,24.902,-31.250,0.000
1688548438.470,-33.203,-47.852,35.645,-36.133,0.000
1688548438.474,-35.645,-46.875,47.363,-34.668,0.000
1688548438.478,-35.156,-41.504,62.500,-31.738,0.000
1688548438.482,-19.043,-39.062,57.129,-16.113,0.000
1688548438.486,-9.766,-38.574,57.617,-2.930,0.000
1688548438.490,-16.602,-43.945,61.523,-20.508,0.000
1688548438.494,-16.602,-43.457,21.484,-16.113,0.000
1688548438.498,-7.324,-35.645,-4.395,-0.488,0.000
1688548438.501,-13.184,-42.480,-15.137,-5.859,0.000
1688548438.505,-18.555,-50.781,-25.391,-16.113,0.000
1688548438.509,-14.160,-41.992,-24.414,-17.578,0.000
1688548438.513,-20.020,-35.645,-35.645,-28.809,0.000
1688548438.517,-26.367,-33.203,-47.852,-37.109,0.000
1688548438.521,-29.785,-33.691,-53.711,-29.785,0.000
1688548438.525,-39.062,-46.387,-69.336,-30.762,0.000
1688548438.529,-44.434,-53.223,-85.938,-35.645,0.000
1688548438.533,-45.410,-45.410,-80.078,-41.504,0.000
1688548438.537,-41.504,-43.457,-78.613,-43.945,0.000
1688548438.541,-40.039,-58.594,-94.238,-45.898,0.000
1688548438.544,-44.922,-62.500,-100.098,-52.734,0.000
1688548438.548,-42.480,-58.594,-104.004,-51.270,0.000
1688548438.552,-53.223,-53.711,-110.352,-52.246,0.000
1688548438.556,-52.246,-53.711,-107.910,-52.734,0.000
1688548438.560,-39.551,-57.617,-119.141,-51.758,0.000
1688548438.564,-54.199,-59.082,-142.090,-61.523,0.000
1688548438.568,-62.012,-66.895,-145.508,-70.312,0.000
1688548438.572,-61.523,-67.383,-131.348,-66.406,0.000
1688548438.576,-62.988,-59.082,-118.652,-67.871,0.000
1688548438.580,-49.805,-54.199,-113.281,-63.965,0.000
1688548438.584,-42.480,-59.570,-105.469,-58.105,0.000
1688548438.587,-53.711,-62.012,-97.656,-62.988,0.000
1688548438.591,-57.617,-55.176,-84.473,-66.895,0.000
1688548438.595,-62.012,-49.805,-82.520,-71.777,0.000
1688548438.599,-53.223,-48.828,-94.238,-72.266,0.000
1688548438.603,-44.434,-43.457,-91.797,-67.871,0.000
1688548438.607,-51.758,-36.133,-100.098,-66.406,0.000
1688548438.611,-54.199,-41.016,-130.859,-75.684,0.000
1688548438.615,-57.617,-46.875,-144.043,-79.102,0.000
1688548438.619,-62.500,-44.434,-152.344,-70.312,0.000
1688548438.623,-53.711,-46.387,-147.461,-62.500,0.000
1688548438.626,-55.664,-44.434,-146.484,-63.477,0.000
1688548438.630,-54.688,-49.316,-167.969,-64.941,0.000
1688548438.634,-61.523,-58.594,-182.617,-68.359,0.000
1688548438.638,-61.035,-51.270,-178.711,-67.383,0.000
1688548438.642,-59.570,-41.504,-172.363,-67.383,0.000
1688548438.646,-54.199,-42.969,-181.152,-67.383,0.000
1688548438.650,-48.828,-39.062,-175.781,-63.965,0.000
1688548438.654,-54.688,-33.691,-176.758,-56.641,0.000
1688548438.658,-52.246,-36.133,-186.523,-49.805,0.000
1688548438.662,-48.828,-31.738,-192.871,-41.016,0.000
1688548438.666,-48.340,-32.715,-184.082,-35.645,0.000
1688548438.669,-55.176,-37.598,-172.363,-55.176,0.000
1688548438.673,-53.711,-39.551,-180.176,-58.105,0.000
1688548438.677,-43.945,-45.898,-179.688,-43.457,0.000
1688548438.681,-43.945,-39.551,-171.387,-32.715,0.000
1688548438.685,-42.480,-29.785,-168.457,-29.785,0.000
1688548438.689,-40.527,-21.973,-178.223,-38.086,0.000
1688548438.693,-48.340,-15.137,-182.129,-44.922,0.000
1688548438.697,-42.480,-7.324,-173.340,-42.480,0.000
1688548438.701,-27.832,0.000,-164.062,-29.297,0.000
1688548438.705,-23.438,1.953,-164.062,-25.879,0.000
1688548438.708,-18.555,16.113,-174.316,-18.066,0.000
1688548438.712,-16.113,23.926,-164.062,-14.160,0.000
1688548438.716,-14.160,20.508,-162.598,-28.809,0.000
1688548438.720,-13.184,18.555,-169.922,-14.160,0.000
1688548438.724,-19.043,18.066,-159.180,-1.953,0.000
1688548438.728,-17.090,22.461,-146.973,-15.137,0.000
1688548438.732,1.465,19.531,-124.512,-29.297,0.000
1688548438.736,-13.672,9.766,-97.168,-24.902,0.000
1688548438.740,-23.438,8.301,-69.824,-9.277,0.000
1688548438.744,-9.277,9.766,-54.688,-10.742,0.000
1688548438.748,-10.742,12.207,-60.059,-24.414,0.000
1688548438.751,-15.137,15.625,-69.824,-31.738,0.000
1688548438.755,0.488,17.578,-64.453,-25.391,0.000
1688548438.759,2.930,18.066,-52.246,-16.113,0.000
1688548438.763,-2.930,14.648,-60.547,-5.859,0.000
1688548438.767,-5.859,21.484,-78.125,-8.789,0.000
1688548438.771,-15.625,25.879,-64.453,-20.996,0.000
1688548438.775,-16.602,22.949,-51.758,-9.277,0.000
1688548438.779,-4.395,20.996,-55.176,-0.977,0.000
1688548438.783,-6.836,22.949,-48.828,4.883,0.000
1688548438.787,-15.137,18.066,-62.500,8.789,0.000
1688548438.791,-15.625,4.883,-88.379,-1.953,0.000
1688548438.794,-31.250,-7.324,-97.168,-10.742,0.000
1688548438.798,-39.062,-11.719,-103.516,-1.953,0.000
1688548438.802,-37.598,-9.277,-117.676,0.977,0.000
1688548438.806,-54.199,-13.184,-129.395,-18.555,0.000
1688548438.810,-59.570,-12.207,-145.508,-24.902,0.000
1688548438.814,-57.617,-13.184,-161.133,-16.113,0.000
1688548438.818,-49.805,-8.789,-159.668,-2.930,0.000
1688548438.822,-43.457,-3.906,-156.250,1.465,0.000
1688548438.826,-37.109,2.441,-158.203,1.953,0.000
1688548438.830,-38.086,13.184,-165.527,2.930,0.000
1688548438.834,-49.805,11.719,-167.480,-9.766,0.000
1688548438.837,-47.852,5.371,-174.316,-13.184,0.000
1688548438.841,-41.992,-8.301,-180.176,-9.277,0.000
1688548438.845,-31.738,-14.160,-164.551,-14.160,0.000
1688548438.849,-32.715,-8.789,-150.391,-11.719,0.000
1688548438.853,-41.504,-2.441,-125.488,-9.277,0.000
1688548438.857,-37.109,-3.906,-109.863,-10.742,0.000
1688548438.861,-30.273,-2.441,-121.094,-8.301,0.000
1688548438.865,-27.832,0.488,-117.676,-8.301,0.000
1688548438.869,-37.109,-7.812,-97.168,-21.973,0.000
1688548438.873,-50.293,-6.348,-81.055,-27.344,0.000
1688548438.876,-53.223,-7.324,-93.750,-14.160,0.000
1688548438.880,-50.293,-6.836,-100.586,-5.371,0.000
1688548438.884,-34.668,-1.465,-111.816,-12.695,0.000
1688548438.888,-45.898,-9.277,-138.184,-24.902,0.000
1688548438.892,-58.105,-16.113,-152.344,-38.086,0.000
1688548438.896,-47.852,-18.066,-145.508,-37.109,0.000
1688548438.900,-52.734,-17.090,-136.230,-34.180,0.000
1688548438.904,-58.594,-19.531,-143.066,-42.480,0.000
1688548438.908,-67.871,-26.367,-141.113,-50.781,0.000
1688548438.912,-65.918,-20.020,-137.207,-56.641,0.000
1688548438.916,-61.523,-19.043,-155.762,-56.152,0.000
1688548438.919,-55.176,-15.625,-156.250,-52.734,0.000
1688548438.923,-53.223,-13.672,-152.344,-37.598,0.000
1688548438.927,-64.453,-24.902,-157.227,-37.109,0.000
1688548438.931,-64.941,-28.320,-153.809,-43.457,0.000
1688548438.935,-48.340,-25.391,-152.832,-40.527,0.000
1688548438.939,-42.480,-39.551,-137.695,-43.457,0.000
1688548438.943,-49.316,-44.434,-115.723,-51.758,0.000
1688548438.947,-53.711,-42.480,-115.723,-51.758,0.000
1688548438.951,-69.824,-46.387,-111.328,-45.410,0.000
1688548438.955,-70.312,-39.062,-110.840,-66.895,0.000
1688548438.958,-58.594,-35.645,-131.836,-71.777,0.000
1688548438.962,-68.359,-47.363,-132.812,-68.848,0.000
1688548438.966,-80.078,-47.852,-118.164,-80.566,0.000
1688548438.970,-77.637,-42.480,-115.723,-78.613,0.000
1688548438.974,-81.055,-49.316,-133.301,-76.172,0.000
1688548438.978,-73.242,-56.152,-152.344,-82.520,0.000
1688548438.982,-61.523,-54.199,-168.457,-86.426,0.000
1688548438.986,-67.871,-56.641,-177.246,-79.102,0.000
1688548438.990,-72.754,-54.199,-175.781,-83.496,0.000
1688548438.994,-76.172,-44.922,-187.012,-82.520,0.000
1688548438.998,-78.125,-46.875,-188.477,-71.777,0.000
1688548439.001,-82.520,-46.387,-188.965,-74.707,0.000
1688548439.005,-95.215,-52.734,-206.055,-88.867,0.000
1688548439.009,-87.891,-60.059,-216.797,-99.121,0.000
1688548439.013,-73.242,-49.316,-213.379,-96.680,0.000
1688548439.017,-78.613,-48.828,-216.797,-78.125,0.000
1688548439.021,-78.125,-59.570,-228.027,-83.496,0.000
1688548439.025,-85.938,-63.477,-229.004,-98.633,0.000
1688548439.029,-103.027,-66.895,-218.262,-95.703,0.000
1688548439.033,-110.352,-67.871,-209.961,-106.934,0.000
1688548439.037,-113.281,-61.523,-226.562,-126.953,0.000
1688548439.041,-118.652,-63.965,-242.676,-142.578,0.000
1688548439.044,-129.883,-64.453,-235.352,-135.742,0.000
1688548439.048,-143.066,-62.500,-214.844,-140.137,0.000
1688548439.052,-146.973,-80.078,-185.059,-170.410,0.000
1688548439.056,-154.297,-77.148,-166.016,-173.828,0.000
1688548439.060,-163.574,-65.918,-163.086,-177.734,0.000
1688548439.064,-164.062,-72.754,-174.805,-180.176,0.000
1688548439.068,-176.270,-70.801,-178.711,-197.266,0.000
1688548439.072,-186.035,-67.871,-172.363,-201.172,0.000
1688548439.076,-183.105,-65.430,-176.270,-195.801,0.000
1688548439.080,-176.758,-58.105,-184.570,-201.660,0.000
1688548439.083,-184.082,-56.152,-184.082,-189.453,0.000
1688548439.087,-178.711,-50.293,-168.945,-178.223,0.000
1688548439.091,-166.016,-49.805,-155.273,-177.734,0.000
1688548439.095,-174.316,-41.016,-168.457,-193.359,0.000
1688548439.099,-175.781,-40.039,-169.434,-194.824,0.000
1688548439.103,-158.203,-45.898,-151.367,-168.945,0.000
1688548439.107,-173.828,-47.852,-153.320,-167.480,0.000
1688548439.111,-192.871,-52.734,-163.086,-189.453,0.000
1688548439.115,-162.598,-51.758,-137.207,-175.781,0.000
1688548439.119,-148.926,-52.246,-104.980,-158.691,0.000
1688548439.123,-155.762,-50.293,-111.328,-170.898,0.000
1688548439.126,-151.855,-53.711,-120.117,-154.297,0.000
1688548439.130,-145.508,-63.965,-110.352,-130.371,0.000
